source_id,job_title_name,experience_level,published,salary_min,salary_max,joboffer_url,currency_symbol,location_country,job_site,skills,categories,data_source_name
52339749,Finance Director,Medium,2024-03-19,10000,80000,https://www.reed.co.uk/jobs/finance-director/52339749,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52339714,Sales Administrator,Medium,2024-03-19,32000,33000,https://www.reed.co.uk/jobs/sales-administrator/52339714,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data administrator'],reed
52339516,Accounts Payable Clerk,Medium,2024-03-19,26000,28000,https://www.reed.co.uk/jobs/accounts-payable-clerk/52339516,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52339426,Marketing Manager,Medium,2024-03-19,40000,50000,https://www.reed.co.uk/jobs/marketing-manager/52339426,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52269109,Financial Accountant,Medium,2024-03-07,55000,55000,https://www.reed.co.uk/jobs/financial-accountant/52269109,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52339341,Report Writer,Medium,2024-03-19,30000,35000,https://www.reed.co.uk/jobs/report-writer/52339341,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52339316,Car Finance Account Manager,Medium,2024-03-19,23000,23000,https://www.reed.co.uk/jobs/car-finance-account-manager/52339316,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52339308,Trainee Recruitment Consultant,Junior,2024-03-19,23000,25000,https://www.reed.co.uk/jobs/trainee-recruitment-consultant/52339308,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data analyst'],reed
52339236,Senior Recruitment Consultant,Senior,2024-03-19,26000,60000,https://www.reed.co.uk/jobs/senior-recruitment-consultant/52339236,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data analyst'],reed
52339217,Housekeeper/Cleaner,Medium,2024-03-19,11,11,https://www.reed.co.uk/jobs/housekeeper-cleaner/52339217,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52339171,Business Systems Developer,Medium,2024-03-19,35000,45000,https://www.reed.co.uk/jobs/business-systems-developer/52339171,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data engineer'],reed
52339153,Payroll Administrator,Medium,2024-03-19,20000,28000,https://www.reed.co.uk/jobs/payroll-administrator/52339153,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52339149,Year 1 Teacher,Medium,2024-03-19,165,200,https://www.reed.co.uk/jobs/year-1-teacher/52339149,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52339105,MEP Building Services Revit Technician,Medium,2024-03-19,29000,35000,https://www.reed.co.uk/jobs/mep-building-services-revit-technician/52339105,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52339088,Pharmacist Medior,Medium,2024-03-19,27,27,https://www.reed.co.uk/jobs/pharmacist-medior/52339088,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52339069,Team Leader,Medium,2024-03-19,12,13,https://www.reed.co.uk/jobs/team-leader/52339069,GBP,United Kingdom,_notfound_,['r'],['Other'],reed
52339041,Assistant Accountant - 1 year contract - hybrid working,Medium,2024-03-19,33000,36000,https://www.reed.co.uk/jobs/assistant-accountant-1-year-contract-hybrid-working/52339041,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['database administrator'],reed
51575444,Business Development Executive - Underfloor Heating,Medium,2023-11-07,35000,44000,https://www.reed.co.uk/jobs/business-development-executive-underfloor-heating/51575444,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52338958,Private Client Paralegal,Medium,2024-03-19,23000,30000,https://www.reed.co.uk/jobs/private-client-paralegal/52338958,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52121796,Senior Product Manager,Senior,2024-02-13,60000,100000,https://www.reed.co.uk/jobs/senior-product-manager/52121796,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52338771,"Financial Administrator - Barnet - Salary up to £30k, Fantastic benefits and a great supportive team",Medium,2024-03-19,25000,30000,https://www.reed.co.uk/jobs/financial-administrator-barnet-salary-up-to-30k-fantastic-benefits-and-a-great-supportive-team/52338771,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52338758,Coffee Shop Manager,Medium,2024-03-19,26000,26500,https://www.reed.co.uk/jobs/coffee-shop-manager/52338758,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52338653,Accounts Manager,Medium,2024-03-19,50000,65000,https://www.reed.co.uk/jobs/accounts-manager/52338653,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52338360,Assistant Construction Project Manager,Medium,2024-03-19,30000,40000,https://www.reed.co.uk/jobs/assistant-construction-project-manager/52338360,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52078575,Removals Business Development Manager,Medium,2024-02-06,35000,40000,https://www.reed.co.uk/jobs/removals-business-development-manager/52078575,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52338351,LEGIONELLA RISK ASSESSOR,Medium,2024-03-19,30000,37000,https://www.reed.co.uk/jobs/legionella-risk-assessor/52338351,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52334999,Junior Accountant,Junior,2024-03-18,18000,24000,https://www.reed.co.uk/jobs/junior-accountant/52334999,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52334890,Finance Officer,Medium,2024-03-18,25000,30000,https://www.reed.co.uk/jobs/finance-officer/52334890,GBP,United Kingdom,remote,['_NOTFOUND_'],['data administrator'],reed
52334813,Senior Project Manager - DLP & SAP ILM,Senior,2024-03-18,500,600,https://www.reed.co.uk/jobs/senior-project-manager-dlp-sap-ilm/52334813,GBP,United Kingdom,hybrid,['SAP'],['manager'],reed
52334804,Service Coordinator,Medium,2024-03-18,27000,30000,https://www.reed.co.uk/jobs/service-coordinator/52334804,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52334768,Sales Administrator,Medium,2024-03-18,27000,30000,https://www.reed.co.uk/jobs/sales-administrator/52334768,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52334430,Senior Service Advisor,Senior,2024-03-18,30000,36000,https://www.reed.co.uk/jobs/senior-service-advisor/52334430,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52334335,Business Studies Teacher,Medium,2024-03-18,160,240,https://www.reed.co.uk/jobs/business-studies-teacher/52334335,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52334059,Family Solicitor,Medium,2024-03-18,45000,52000,https://www.reed.co.uk/jobs/family-solicitor/52334059,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52333846,Customer Service Assistant,Medium,2024-03-18,25000,25000,https://www.reed.co.uk/jobs/customer-service-assistant/52333846,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52333789,PPC Manager,Medium,2024-03-18,35000,45000,https://www.reed.co.uk/jobs/ppc-manager/52333789,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52333790,SEN Teaching Assistant,Medium,2024-03-18,11,11,https://www.reed.co.uk/jobs/sen-teaching-assistant/52333790,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52333094,Cover Supervisor,Medium,2024-03-18,95,135,https://www.reed.co.uk/jobs/cover-supervisor/52333094,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52332981,Qualified Social Worker - Intervention and Safeguarding,Medium,2024-03-18,58428,63202,https://www.reed.co.uk/jobs/qualified-social-worker-intervention-and-safeguarding/52332981,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
52332804,Optical Assistant,Medium,2024-03-18,22000,25000,https://www.reed.co.uk/jobs/optical-assistant/52332804,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52315897,Assistant  Payroll Manager - Hybrid working,Medium,2024-03-14,35000,40000,https://www.reed.co.uk/jobs/assistant-payroll-manager-hybrid-working/52315897,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['database administrator'],reed
52332733,Engli9sh Teacher required in Barnet,Medium,2024-03-18,34514,51179,https://www.reed.co.uk/jobs/engli9sh-teacher-required-in-barnet/52332733,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52332714,M&E Commercial Manager,Medium,2024-03-18,91200,97500,https://www.reed.co.uk/jobs/m-e-commercial-manager/52332714,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52332653,Teaching Assistant TA,Medium,2024-03-18,18000,18500,https://www.reed.co.uk/jobs/teaching-assistant-ta/52332653,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52332583,Senior Order to Cash Manager,Senior,2024-03-18,50000,55000,https://www.reed.co.uk/jobs/senior-order-to-cash-manager/52332583,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52332439,Accounts Payable Administrator,Medium,2024-03-18,20,21,https://www.reed.co.uk/jobs/accounts-payable-administrator/52332439,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52315405,Finance Manager,Medium,2024-03-14,65000,65000,https://www.reed.co.uk/jobs/finance-manager/52315405,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52332327,Mobile Vehicle Technician,Medium,2024-03-18,38000,55000,https://www.reed.co.uk/jobs/mobile-vehicle-technician/52332327,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52332153,Senior Quantity Surveyor,Senior,2024-03-18,55000,90000,https://www.reed.co.uk/jobs/senior-quantity-surveyor/52332153,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52331897,Lead Practitioner - Social Care Direct,Senior,2024-03-18,45021,50031,https://www.reed.co.uk/jobs/lead-practitioner-social-care-direct/52331897,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52331850,Vehicle Prep Specialist,Medium,2024-03-18,11,11,https://www.reed.co.uk/jobs/vehicle-prep-specialist/52331850,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52331512,Sales Consultant,Medium,2024-03-18,23000,32000,https://www.reed.co.uk/jobs/sales-consultant/52331512,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data analyst'],reed
52331393,Management Accountant - Practice,Medium,2024-03-18,35000,43000,https://www.reed.co.uk/jobs/management-accountant-practice/52331393,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52331392,Senior Accountant,Senior,2024-03-18,43000,55000,https://www.reed.co.uk/jobs/senior-accountant/52331392,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52331362,Disaster Recovery Consultant,Medium,2024-03-18,500,600,https://www.reed.co.uk/jobs/disaster-recovery-consultant/52331362,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data analyst'],reed
52331307,Part-Time Year 3 Teacher,Medium,2024-03-18,34514,51179,https://www.reed.co.uk/jobs/part-time-year-3-teacher/52331307,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52331274,Assistant Management Accountant,Medium,2024-03-18,30000,33000,https://www.reed.co.uk/jobs/assistant-management-accountant/52331274,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52331225,Test Analyst Genesys Contact Center,Medium,2024-03-18,400,400,https://www.reed.co.uk/jobs/test-analyst-genesys-contact-center/52331225,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data analyst'],reed
52330948,Business Development Manager,Medium,2024-03-18,30000,35000,https://www.reed.co.uk/jobs/business-development-manager/52330948,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52330872,Tutor,Medium,2024-03-18,28000,34000,https://www.reed.co.uk/jobs/tutor/52330872,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52330824,Bookkeeping Supervisor,Medium,2024-03-18,35000,45000,https://www.reed.co.uk/jobs/bookkeeping-supervisor/52330824,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52330692,Assistant Accountant,Medium,2024-03-18,32000,38000,https://www.reed.co.uk/jobs/assistant-accountant/52330692,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52330621,Contentious Probate Solicitor,Medium,2024-03-18,55000,75000,https://www.reed.co.uk/jobs/contentious-probate-solicitor/52330621,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52330576,Contentious Probate Solicitor,Medium,2024-03-18,70000,100000,https://www.reed.co.uk/jobs/contentious-probate-solicitor/52330576,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52330216,PPC Account Manager,Medium,2024-03-18,35000,45000,https://www.reed.co.uk/jobs/ppc-account-manager/52330216,GBP,United Kingdom,_notfound_,['Bi'],['manager'],reed
50235852,SEO Analyst,Medium,2023-04-18,25000,32000,https://www.reed.co.uk/jobs/seo-analyst/50235852,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data analyst'],reed
52329993,Audit & Accounts Semi Senior,Senior,2024-03-18,37000,37000,https://www.reed.co.uk/jobs/audit-accounts-semi-senior/52329993,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52329963,Product Manager,Medium,2024-03-18,35000,45000,https://www.reed.co.uk/jobs/product-manager/52329963,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['manager'],reed
52329892,Property Management Administrator,Medium,2024-03-18,22000,26000,https://www.reed.co.uk/jobs/property-management-administrator/52329892,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52329405,PDI Technician,Medium,2024-03-18,25000,27000,https://www.reed.co.uk/jobs/pdi-technician/52329405,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52329357,Reception Teacher,Medium,2024-03-18,160,218,https://www.reed.co.uk/jobs/reception-teacher/52329357,GBP,United Kingdom,_notfound_,['r'],['Other'],reed
52329350,Assistant Contracts Manager,Medium,2024-03-18,30000,40000,https://www.reed.co.uk/jobs/assistant-contracts-manager/52329350,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52329328,London Postal Worker/Driver,Medium,2024-03-18,13,13,https://www.reed.co.uk/jobs/london-postal-worker-driver/52329328,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52329254,Human Resources HR Manager,Medium,2024-03-18,60000,75000,https://www.reed.co.uk/jobs/human-resources-hr-manager/52329254,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52329100,Vehicle Technician,Medium,2024-03-18,32000,36000,https://www.reed.co.uk/jobs/vehicle-technician/52329100,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52328939,Credit Controller,Medium,2024-03-18,25000,30000,https://www.reed.co.uk/jobs/credit-controller/52328939,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52328604,English Teacher,Medium,2024-03-18,160,220,https://www.reed.co.uk/jobs/english-teacher/52328604,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52328437,Music Teacher,Medium,2024-03-18,31350,47839,https://www.reed.co.uk/jobs/music-teacher/52328437,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52328375,.NET Developer - Harpenden,Medium,2024-03-18,45000,75000,https://www.reed.co.uk/jobs/net-developer-harpenden/52328375,GBP,United Kingdom,_notfound_,"['Azure', 'API', 'RESTful']",['data engineer'],reed
52328349,.NET Developer - Software House - Welwyn Garden City,Medium,2024-03-18,55000,85000,https://www.reed.co.uk/jobs/net-developer-software-house-welwyn-garden-city/52328349,GBP,United Kingdom,_notfound_,"['Azure', 'Agile']",['data engineer'],reed
52328326,".NET Developer, .NET 8, C# - Digital Download Site - Hatfield",Medium,2024-03-18,45000,65000,https://www.reed.co.uk/jobs/net-developer-net-8-c-digital-download-site-hatfield/52328326,GBP,United Kingdom,_notfound_,"['Azure', 'API']",['data engineer'],reed
52328322,SQL Query Trainer - Remote - 2 days a week,Medium,2024-03-18,250,300,https://www.reed.co.uk/jobs/sql-query-trainer-remote-2-days-a-week/52328322,GBP,United Kingdom,remote,"['GCP', 'SQL', 'Azure']",['Other'],reed
52328286,.NET Developer - Global Fitness Movement - Hemel Hempstead,Medium,2024-03-18,45000,75000,https://www.reed.co.uk/jobs/net-developer-global-fitness-movement-hemel-hempstead/52328286,GBP,United Kingdom,_notfound_,"['Azure', 'API', 'Agile', 'SQL']",['data engineer'],reed
52328255,.NET Developer - St Albans,Medium,2024-03-18,55000,75000,https://www.reed.co.uk/jobs/net-developer-st-albans/52328255,GBP,United Kingdom,_notfound_,"['Azure', 'API', 'RESTful']",['data engineer'],reed
52328013,Wealth Management Administrator,Medium,2024-03-17,28000,32000,https://www.reed.co.uk/jobs/wealth-management-administrator/52328013,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data administrator'],reed
52327899,Senior Infrastructure Engineer Networks,Senior,2024-03-17,55000,70000,https://www.reed.co.uk/jobs/senior-infrastructure-engineer-networks/52327899,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data engineer'],reed
49578081,Occupational Health Nurse Case Managers,Medium,2023-01-18,38000,42000,https://www.reed.co.uk/jobs/occupational-health-nurse-case-managers/49578081,GBP,United Kingdom,remote,['_NOTFOUND_'],['Other'],reed
52327327,School Caretaker,Medium,2024-03-17,90,115,https://www.reed.co.uk/jobs/school-caretaker/52327327,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52327054,Reception Class Teacher,Medium,2024-03-16,34514,46001,https://www.reed.co.uk/jobs/reception-class-teacher/52327054,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52327052,SEN Nursery Assistant,Medium,2024-03-16,80,90,https://www.reed.co.uk/jobs/sen-nursery-assistant/52327052,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52155695,Purchasing Administrator,Medium,2024-02-19,21000,25000,https://www.reed.co.uk/jobs/purchasing-administrator/52155695,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52175940,Administrator,Medium,2024-02-21,20000,24000,https://www.reed.co.uk/jobs/administrator/52175940,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
51932639,Customer Service Advisor,Medium,2024-01-11,11,13,https://www.reed.co.uk/jobs/customer-service-advisor/51932639,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52155615,Audit & Accounts Senior,Senior,2024-02-19,49000,55000,https://www.reed.co.uk/jobs/audit-accounts-senior/52155615,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
